CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,DistrictID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
2607,110023011202502607,202502607,2025-07-06 16:00:00,9042,3011,1002,1,2,104,1007,2,4013,2025-07-05 17:00:00,2025-07-05 19:00:00,2025-07-06 16:00:00,13.079689,77.649779,Unknown miscreants broke open the lock of the house during late night hours and stole gold ornaments and cash.
2608,110043032202502608,202502608,2025-11-10 09:00:00,9369,3032,1004,1,2,104,1007,3,4005,2025-11-08 15:00:00,2025-11-09 02:00:00,2025-11-10 09:00:00,13.057697,77.639715,Two persons riding a black motorcycle snatched a gold chain from a pedestrian near the bus stand and fled.
2609,110013006202502609,202502609,2025-08-11 03:00:00,9245,3006,1001,1,1,101,1002,1,4014,2025-08-10 01:00:00,2025-08-10 09:00:00,2025-08-11 03:00:00,13.048844,77.570393,"Accused intercepted a commercial vehicle on the highway, threatened the driver with sharp weapons, and looted goods."
2610,110023011202502610,202502610,2025-12-03 11:00:00,9380,3011,1002,1,2,101,1002,1,4002,2025-12-01 22:00:00,2025-12-01 23:00:00,2025-12-03 11:00:00,12.957806,77.620554,Unknown miscreants broke open the lock of the house during late night hours and stole gold ornaments and cash.
2611,110023013202502611,202502611,2025-02-08 09:00:00,9060,3013,1002,1,1,103,1005,2,4004,2025-02-08 05:00:00,2025-02-08 08:00:00,2025-02-08 09:00:00,13.111281,77.68839,"Accused intercepted a commercial vehicle on the highway, threatened the driver with sharp weapons, and looted goods."
2612,110043028202502612,202502612,2025-12-16 17:00:00,9132,3028,1004,1,2,103,1005,1,4005,2025-12-16 03:00:00,2025-12-16 14:00:00,2025-12-16 17:00:00,12.857961,77.478195,A group of individuals assaulted the victim following a minor road rage incident causing grievous injuries.
2613,110033021202502613,202502613,2025-03-27 16:00:00,9137,3021,1003,1,2,102,1003,2,4005,2025-03-26 14:00:00,2025-03-26 21:00:00,2025-03-27 16:00:00,12.827982,77.599351,"Accused intercepted a commercial vehicle on the highway, threatened the driver with sharp weapons, and looted goods."
2614,110013001202602614,202602614,2026-01-03 00:00:00,9022,3001,1001,1,2,103,1006,1,4010,2026-01-02 20:00:00,2026-01-03 01:00:00,2026-01-03 00:00:00,12.842688,77.452241,Complainant reported unauthorized debit transactions from bank account following a fake KYC verification call.
2615,110043027202502615,202502615,2025-03-01 00:00:00,9106,3027,1004,1,2,101,1002,2,4003,2025-02-27 20:00:00,2025-02-28 02:00:00,2025-03-01 00:00:00,12.82258,77.536426,"Accused intercepted a commercial vehicle on the highway, threatened the driver with sharp weapons, and looted goods."
2616,110043030202502616,202502616,2025-12-15 09:00:00,9264,3030,1004,1,2,102,1003,1,4007,2025-12-13 15:00:00,2025-12-13 18:00:00,2025-12-15 09:00:00,12.911707,77.701209,A group of individuals assaulted the victim following a minor road rage incident causing grievous injuries.
2617,110043032202502617,202502617,2025-06-13 15:00:00,9166,3032,1004,1,2,103,1006,2,4006,2025-06-12 14:00:00,2025-06-12 18:00:00,2025-06-13 15:00:00,13.091967,77.721235,Complainant reported unauthorized debit transactions from bank account following a fake KYC verification call.
2618,110013007202602618,202602618,2026-03-07 20:00:00,9160,3007,1001,1,1,101,1002,3,4009,2026-03-07 03:00:00,2026-03-07 15:00:00,2026-03-07 20:00:00,12.931392,77.573106,A group of individuals assaulted the victim following a minor road rage incident causing grievous injuries.
2619,110043029202502619,202502619,2025-07-08 17:00:00,9049,3029,1004,1,2,103,1006,3,4008,2025-07-08 11:00:00,2025-07-08 19:00:00,2025-07-08 17:00:00,12.906351,77.483911,Unknown miscreants broke open the lock of the house during late night hours and stole gold ornaments and cash.
2620,110043026202502620,202502620,2025-08-10 20:00:00,9321,3026,1004,1,1,104,1007,2,4010,2025-08-09 14:00:00,2025-08-09 19:00:00,2025-08-10 20:00:00,13.081293,77.54472,Two persons riding a black motorcycle snatched a gold chain from a pedestrian near the bus stand and fled.
2621,110013002202502621,202502621,2025-12-04 01:00:00,9346,3002,1001,1,1,104,1007,2,4001,2025-12-02 11:00:00,2025-12-02 19:00:00,2025-12-04 01:00:00,13.05472,77.71276,Complainant reported unauthorized debit transactions from bank account following a fake KYC verification call.
2622,110013001202502622,202502622,2025-04-07 18:00:00,9353,3001,1001,1,1,104,1007,2,4006,2025-04-06 15:00:00,2025-04-06 21:00:00,2025-04-07 18:00:00,12.883051,77.630893,A group of individuals assaulted the victim following a minor road rage incident causing grievous injuries.
2623,110053040202502623,202502623,2025-06-26 20:00:00,9139,3040,1005,1,2,102,1004,2,4006,2025-06-26 12:00:00,2025-06-26 15:00:00,2025-06-26 20:00:00,12.912528,77.496741,"Accused intercepted a commercial vehicle on the highway, threatened the driver with sharp weapons, and looted goods."
2624,110053039202502624,202502624,2025-11-26 08:00:00,9162,3039,1005,1,1,103,1005,1,4014,2025-11-26 01:00:00,2025-11-26 02:00:00,2025-11-26 08:00:00,12.926324,77.472574,Unknown miscreants broke open the lock of the house during late night hours and stole gold ornaments and cash.
2625,110053040202502625,202502625,2025-08-01 23:00:00,9285,3040,1005,1,1,102,1004,1,4006,2025-08-01 15:00:00,2025-08-02 00:00:00,2025-08-01 23:00:00,13.032251,77.546043,A group of individuals assaulted the victim following a minor road rage incident causing grievous injuries.
2626,110013004202502626,202502626,2025-12-10 10:00:00,9288,3004,1001,1,1,104,1007,1,4013,2025-12-10 02:00:00,2025-12-10 14:00:00,2025-12-10 10:00:00,12.990775,77.541824,Two persons riding a black motorcycle snatched a gold chain from a pedestrian near the bus stand and fled.
2627,110053038202602627,202602627,2026-03-12 13:00:00,9134,3038,1005,1,2,102,1004,2,4011,2026-03-12 01:00:00,2026-03-12 08:00:00,2026-03-12 13:00:00,13.037136,77.510962,A group of individuals assaulted the victim following a minor road rage incident causing grievous injuries.
2628,110043028202502628,202502628,2025-08-12 01:00:00,9336,3028,1004,1,1,103,1006,3,4010,2025-08-10 14:00:00,2025-08-10 20:00:00,2025-08-12 01:00:00,13.072395,77.651256,"Accused intercepted a commercial vehicle on the highway, threatened the driver with sharp weapons, and looted goods."
2629,110013003202502629,202502629,2025-03-18 10:00:00,9066,3003,1001,1,2,101,1001,1,4011,2025-03-16 18:00:00,2025-03-16 21:00:00,2025-03-18 10:00:00,12.934946,77.727607,"Accused intercepted a commercial vehicle on the highway, threatened the driver with sharp weapons, and looted goods."
2630,110033018202502630,202502630,2025-09-15 01:00:00,9133,3018,1003,1,1,101,1001,2,4006,2025-09-13 14:00:00,2025-09-13 19:00:00,2025-09-15 01:00:00,12.98574,77.494833,Two persons riding a black motorcycle snatched a gold chain from a pedestrian near the bus stand and fled.
2631,110023012202502631,202502631,2025-08-17 09:00:00,9194,3012,1002,1,1,104,1007,1,4007,2025-08-15 16:00:00,2025-08-15 17:00:00,2025-08-17 09:00:00,13.063795,77.681617,Two persons riding a black motorcycle snatched a gold chain from a pedestrian near the bus stand and fled.
2632,110023016202502632,202502632,2025-11-08 20:00:00,9375,3016,1002,1,2,102,1003,1,4014,2025-11-07 20:00:00,2025-11-08 02:00:00,2025-11-08 20:00:00,13.108431,77.624886,A group of individuals assaulted the victim following a minor road rage incident causing grievous injuries.
2633,110033017202502633,202502633,2025-12-07 21:00:00,9333,3017,1003,1,1,102,1004,1,4004,2025-12-07 03:00:00,2025-12-07 05:00:00,2025-12-07 21:00:00,12.987186,77.62859,A group of individuals assaulted the victim following a minor road rage incident causing grievous injuries.
2634,110053036202502634,202502634,2025-11-10 20:00:00,9195,3036,1005,1,2,101,1001,2,4009,2025-11-10 07:00:00,2025-11-10 15:00:00,2025-11-10 20:00:00,12.978841,77.648642,Unknown miscreants broke open the lock of the house during late night hours and stole gold ornaments and cash.
2635,110043028202502635,202502635,2025-03-25 22:00:00,9017,3028,1004,1,1,104,1007,3,4003,2025-03-25 12:00:00,2025-03-26 00:00:00,2025-03-25 22:00:00,13.039582,77.683709,Unknown miscreants broke open the lock of the house during late night hours and stole gold ornaments and cash.
2636,110053037202602636,202602636,2026-02-28 04:00:00,9198,3037,1005,1,2,104,1007,3,4004,2026-02-26 15:00:00,2026-02-26 22:00:00,2026-02-28 04:00:00,13.081092,77.706568,"Accused intercepted a commercial vehicle on the highway, threatened the driver with sharp weapons, and looted goods."
2637,110033018202502637,202502637,2025-05-17 04:00:00,9322,3018,1003,1,2,102,1003,3,4003,2025-05-15 13:00:00,2025-05-15 15:00:00,2025-05-17 04:00:00,12.973048,77.57095,"Accused intercepted a commercial vehicle on the highway, threatened the driver with sharp weapons, and looted goods."
2638,110033022202502638,202502638,2025-02-19 03:00:00,9027,3022,1003,1,2,104,1007,3,4006,2025-02-17 08:00:00,2025-02-17 12:00:00,2025-02-19 03:00:00,12.853268,77.598979,A group of individuals assaulted the victim following a minor road rage incident causing grievous injuries.
2639,110033020202502639,202502639,2025-11-27 05:00:00,9188,3020,1003,1,1,102,1004,1,4015,2025-11-25 17:00:00,2025-11-25 23:00:00,2025-11-27 05:00:00,12.978144,77.692236,Unknown miscreants broke open the lock of the house during late night hours and stole gold ornaments and cash.
2640,110023012202502640,202502640,2025-12-22 21:00:00,9241,3012,1002,1,2,102,1004,3,4010,2025-12-22 05:00:00,2025-12-22 13:00:00,2025-12-22 21:00:00,13.106539,77.564612,"Accused intercepted a commercial vehicle on the highway, threatened the driver with sharp weapons, and looted goods."
2641,110043030202502641,202502641,2025-07-11 14:00:00,9368,3030,1004,1,2,101,1001,2,4001,2025-07-11 03:00:00,2025-07-11 14:00:00,2025-07-11 14:00:00,12.972703,77.476429,"Accused intercepted a commercial vehicle on the highway, threatened the driver with sharp weapons, and looted goods."
2642,110023014202502642,202502642,2025-09-08 12:00:00,9328,3014,1002,1,1,104,1007,1,4010,2025-09-06 14:00:00,2025-09-06 17:00:00,2025-09-08 12:00:00,13.078607,77.697308,Complainant reported unauthorized debit transactions from bank account following a fake KYC verification call.
2643,110033017202502643,202502643,2025-06-13 15:00:00,9072,3017,1003,1,1,103,1005,2,4006,2025-06-13 04:00:00,2025-06-13 15:00:00,2025-06-13 15:00:00,12.915361,77.599033,Complainant reported unauthorized debit transactions from bank account following a fake KYC verification call.
2644,110053038202502644,202502644,2025-07-10 14:00:00,9390,3038,1005,1,2,103,1005,3,4007,2025-07-09 05:00:00,2025-07-09 06:00:00,2025-07-10 14:00:00,12.998047,77.55024,A group of individuals assaulted the victim following a minor road rage incident causing grievous injuries.
2645,110053035202602645,202602645,2026-02-24 23:00:00,9307,3035,1005,1,1,102,1004,3,4005,2026-02-23 17:00:00,2026-02-24 03:00:00,2026-02-24 23:00:00,12.974527,77.589729,"Accused intercepted a commercial vehicle on the highway, threatened the driver with sharp weapons, and looted goods."
2646,110053036202502646,202502646,2025-06-22 01:00:00,9025,3036,1005,1,1,101,1002,1,4004,2025-06-20 07:00:00,2025-06-20 15:00:00,2025-06-22 01:00:00,12.930267,77.61117,A group of individuals assaulted the victim following a minor road rage incident causing grievous injuries.
2647,110053039202502647,202502647,2025-11-24 00:00:00,9012,3039,1005,1,1,104,1007,1,4012,2025-11-23 10:00:00,2025-11-23 17:00:00,2025-11-24 00:00:00,12.955511,77.690873,Two persons riding a black motorcycle snatched a gold chain from a pedestrian near the bus stand and fled.
2648,110033020202502648,202502648,2025-11-15 23:00:00,9360,3020,1003,1,1,101,1001,1,4009,2025-11-15 07:00:00,2025-11-15 17:00:00,2025-11-15 23:00:00,12.937293,77.66045,"Accused intercepted a commercial vehicle on the highway, threatened the driver with sharp weapons, and looted goods."
2649,110053038202602649,202602649,2026-03-24 07:00:00,9121,3038,1005,1,2,104,1007,3,4012,2026-03-23 06:00:00,2026-03-23 08:00:00,2026-03-24 07:00:00,12.832962,77.525634,Unknown miscreants broke open the lock of the house during late night hours and stole gold ornaments and cash.
2650,110023012202502650,202502650,2025-08-27 20:00:00,9231,3012,1002,1,2,104,1007,3,4009,2025-08-26 01:00:00,2025-08-26 10:00:00,2025-08-27 20:00:00,13.024409,77.694694,Complainant reported unauthorized debit transactions from bank account following a fake KYC verification call.
2651,110053037202502651,202502651,2025-04-09 14:00:00,9288,3037,1005,1,1,101,1001,2,4013,2025-04-08 15:00:00,2025-04-08 20:00:00,2025-04-09 14:00:00,13.109651,77.51921,Complainant reported unauthorized debit transactions from bank account following a fake KYC verification call.
2652,110033023202602652,202602652,2026-02-08 01:00:00,9213,3023,1003,1,1,104,1007,1,4007,2026-02-06 01:00:00,2026-02-06 03:00:00,2026-02-08 01:00:00,13.060826,77.681088,"Accused intercepted a commercial vehicle on the highway, threatened the driver with sharp weapons, and looted goods."
2653,110013006202602653,202602653,2026-02-25 19:00:00,9041,3006,1001,1,1,104,1007,2,4009,2026-02-23 23:00:00,2026-02-24 10:00:00,2026-02-25 19:00:00,12.934815,77.678119,Complainant reported unauthorized debit transactions from bank account following a fake KYC verification call.
2654,110023016202602654,202602654,2026-02-22 10:00:00,9280,3016,1002,1,2,104,1007,3,4008,2026-02-21 13:00:00,2026-02-22 01:00:00,2026-02-22 10:00:00,13.071933,77.60383,A group of individuals assaulted the victim following a minor road rage incident causing grievous injuries.
2655,110043028202502655,202502655,2025-11-20 13:00:00,9352,3028,1004,1,2,103,1006,1,4012,2025-11-19 21:00:00,2025-11-20 02:00:00,2025-11-20 13:00:00,12.940832,77.550953,"Accused intercepted a commercial vehicle on the highway, threatened the driver with sharp weapons, and looted goods."
2656,110013003202502656,202502656,2025-01-02 04:00:00,9058,3003,1001,1,1,103,1006,2,4003,2025-01-01 03:00:00,2025-01-01 09:00:00,2025-01-02 04:00:00,12.89841,77.507752,Complainant reported unauthorized debit transactions from bank account following a fake KYC verification call.
2657,110023016202502657,202502657,2025-09-14 00:00:00,9168,3016,1002,1,1,103,1006,2,4004,2025-09-12 18:00:00,2025-09-13 01:00:00,2025-09-14 00:00:00,12.823447,77.467074,"Accused intercepted a commercial vehicle on the highway, threatened the driver with sharp weapons, and looted goods."
2658,110023013202602658,202602658,2026-03-06 22:00:00,9021,3013,1002,1,2,102,1003,1,4009,2026-03-06 12:00:00,2026-03-06 18:00:00,2026-03-06 22:00:00,13.034445,77.643379,Unknown miscreants broke open the lock of the house during late night hours and stole gold ornaments and cash.
2659,110023016202502659,202502659,2025-09-25 10:00:00,9202,3016,1002,1,1,103,1005,1,4005,2025-09-25 04:00:00,2025-09-25 11:00:00,2025-09-25 10:00:00,13.019656,77.674735,A group of individuals assaulted the victim following a minor road rage incident causing grievous injuries.
2660,110023012202502660,202502660,2025-04-29 05:00:00,9262,3012,1002,1,1,102,1004,1,4011,2025-04-29 01:00:00,2025-04-29 06:00:00,2025-04-29 05:00:00,12.945254,77.553355,Unknown miscreants broke open the lock of the house during late night hours and stole gold ornaments and cash.
2661,110053033202502661,202502661,2025-02-02 18:00:00,9066,3033,1005,1,1,104,1007,1,4012,2025-02-01 17:00:00,2025-02-01 20:00:00,2025-02-02 18:00:00,12.905996,77.687149,A group of individuals assaulted the victim following a minor road rage incident causing grievous injuries.
2662,110013008202502662,202502662,2025-03-10 01:00:00,9267,3008,1001,1,1,104,1007,1,4006,2025-03-09 06:00:00,2025-03-09 13:00:00,2025-03-10 01:00:00,12.897708,77.544238,Complainant reported unauthorized debit transactions from bank account following a fake KYC verification call.
2663,110023016202502663,202502663,2025-03-16 16:00:00,9068,3016,1002,1,1,101,1001,2,4009,2025-03-15 22:00:00,2025-03-16 08:00:00,2025-03-16 16:00:00,13.026848,77.619291,"Accused intercepted a commercial vehicle on the highway, threatened the driver with sharp weapons, and looted goods."
2664,110013005202502664,202502664,2025-01-23 16:00:00,9358,3005,1001,1,1,101,1001,1,4014,2025-01-22 09:00:00,2025-01-22 20:00:00,2025-01-23 16:00:00,13.057908,77.510675,"Accused intercepted a commercial vehicle on the highway, threatened the driver with sharp weapons, and looted goods."
2665,110013004202502665,202502665,2025-10-01 20:00:00,9369,3004,1001,1,1,104,1007,2,4005,2025-10-01 06:00:00,2025-10-01 07:00:00,2025-10-01 20:00:00,12.976268,77.528959,Unknown miscreants broke open the lock of the house during late night hours and stole gold ornaments and cash.
